Accum_y-0,T-1,T-2,T-3,T-4,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4,Accum_y-5
459,1592,889,1196,317,980,777,935,880,901
443,1614,889,1196,317,980,885,935,880,901
438,1609,857,1238,316,854,1024,935,888,952
437,1480,963,1262,316,725,1110,935,869,1009
437,1480,960,1265,316,710,1225,830,865,1035
437,1479,954,1260,312,705,1237,811,864,1035
445,1462,970,1238,252,700,1237,793,839,1028
551,1281,1165,1182,318,728,1237,790,812,963
551,1247,1083,1258,358,714,1199,793,809,974
604,1246,1084,1214,402,712,1196,735,922,1304
605,1246,1084,1193,423,718,1302,538,922,1268
608,1178,1152,1099,517,753,1326,516,941,1267
608,1178,1152,1004,612,805,1326,533,943,1267
426,1360,1152,926,690,861,1474,533,871,1267
394,1392,1152,770,846,822,1829,495,692,1267
395,1390,1154,701,915,822,1722,495,639,1223
357,1375,1206,700,917,822,1777,490,639,1179
421,1374,1207,700,917,817,1787,490,639,1179
397,1398,1162,701,961,817,1784,490,639,1179
396,1399,1159,704,961,817,1784,591,627,1179
396,1399,1159,472,1193,811,1761,552,685,1087
407,1402,877,754,1193,770,1761,626,687,1196
296,1392,980,772,1186,639,1719,816,473,1202
290,1339,1038,695,1264,540,1658,819,683,1207
287,1340,961,708,1330,579,1696,819,741,912
287,1197,1062,750,1330,440,1877,800,758,871
281,1194,1071,748,1327,401,1921,800,713,847
281,1191,1074,717,1358,402,1922,800,713,751
281,1106,1159,717,1303,656,1922,631,713,771
342,906,1215,819,1297,642,1882,608,707,772
383,610,1508,822,1275,651,1565,608,1057,767
383,459,1592,889,1196,633,1565,389,1283,767
390,443,1614,889,1196,633,1453,482,1283,767
410,438,1609,857,1238,633,1379,482,1275,716
454,437,1480,963,1262,676,1376,482,1274,659
454,437,1480,960,1265,734,1261,482,1268,710
454,437,1479,954,1260,753,1249,482,1268,729
446,445,1462,970,1238,753,1249,482,1227,679
315,551,1281,1165,1182,723,1249,576,1209,668
335,551,1247,1083,1258,723,1249,573,1209,590
323,604,1246,1084,1214,723,1247,573,1096,256
322,605,1246,1084,1193,698,1206,573,1100,255
349,608,1178,1152,1099,663,1386,573,1081,312
418,608,1178,1152,1004,599,1387,556,1079,312
667,426,1360,1152,926,458,1212,556,1079,312
728,394,1392,1152,770,458,858,556,1079,479
763,395,1390,1154,701,458,839,556,1079,489
763,357,1375,1206,700,458,763,556,1079,530
699,421,1374,1207,700,458,812,556,1155,530
706,397,1398,1162,701,458,825,556,1253,530
767,396,1399,1159,704,458,959,455,1302,544
962,396,1399,1159,472,458,959,455,1264,549
951,407,1402,877,754,443,959,381,1190,440
986,296,1392,980,772,501,988,396,1257,434
1014,290,1339,1038,695,505,989,432,1091,429
1034,287,1340,961,708,478,951,458,1033,420
1040,287,1197,1062,750,500,770,476,1065,420
1040,281,1194,1071,748,490,718,476,1065,425
1066,281,1191,1074,717,490,717,568,1065,476
1184,281,1106,1159,717,237,717,694,1065,447
1170,342,906,1215,819,239,717,740,1052,446
1373,383,610,1508,822,229,689,740,649,446
1402,383,459,1592,889,229,689,739,420,446
1397,390,443,1614,889,229,720,646,428,446
1380,410,438,1609,857,229,722,648,491,446
1336,454,437,1480,963,245,634,650,491,456
1336,454,437,1480,960,270,634,650,491,379
1336,454,437,1479,954,251,727,650,491,360
1336,446,445,1462,970,251,762,650,491,360
1336,315,551,1281,1165,251,762,556,510,374
1316,335,551,1247,1083,251,762,556,510,375
1275,323,604,1246,1084,255,799,558,511,375
1275,322,605,1246,1084,279,730,600,515,375
1248,349,608,1178,1152,279,526,605,515,318
1180,418,608,1178,1152,279,525,605,515,318
931,667,426,1360,1152,279,512,605,679,318
882,728,394,1392,1152,283,511,605,682,151
896,763,395,1390,1154,295,507,605,702,380
896,763,357,1375,1206,295,523,605,760,352
896,699,421,1374,1207,295,531,605,734,352
1043,706,397,1398,1162,299,518,639,689,352
1121,767,396,1399,1159,310,385,684,637,338
947,962,396,1399,1159,336,406,761,611,333
977,951,407,1402,877,369,423,942,609,333
942,986,296,1392,980,311,394,771,542,333
927,1014,290,1339,1038,306,519,740,505,406
907,1034,287,1340,961,293,627,806,506,409
901,1040,287,1197,1062,271,708,788,457,509
990,1040,281,1194,1071,270,804,845,569,615
964,1066,281,1191,1074,269,858,797,618,592
846,1184,281,1106,1159,268,1013,671,668,624
799,1170,342,906,1215,266,1046,628,674,624
555,1373,383,610,1508,266,1134,629,674,680
526,1402,383,459,1592,266,1138,639,674,690
518,1397,390,443,1614,266,1108,642,670,690
515,1380,410,438,1609,266,1034,802,634,690
528,1336,454,437,1480,207,1034,955,634,680
528,1336,454,437,1480,126,1035,955,640,680
528,1336,454,437,1479,124,944,955,642,826
544,1336,446,445,1462,124,909,955,648,832
545,1336,315,551,1281,124,909,955,657,856
545,1316,335,551,1247,124,924,959,720,855
545,1275,323,604,1246,120,888,1143,729,873
545,1275,322,605,1246,96,888,1155,737,873
668,1248,349,608,1178,97,890,1187,737,893
670,1180,418,608,1178,97,891,1189,737,937
670,931,667,426,1360,97,893,1349,573,946
658,882,728,394,1392,93,893,1453,570,946
608,896,763,395,1390,87,930,1547,550,716
690,896,763,357,1375,95,915,1547,527,707
693,896,699,421,1374,116,848,1558,553,826
562,1043,706,397,1398,167,850,1538,508,1158
504,1121,767,396,1399,579,849,1549,561,1221
511,947,962,396,1399,589,832,1473,654,1252
478,977,951,407,1402,564,820,1367,778,1270
491,942,986,296,1392,698,821,1388,848,1373
478,927,1014,290,1339,708,722,1416,842,1403
497,907,1034,287,1340,784,754,1408,841,1452
513,901,1040,287,1197,784,702,1425,854,1500
424,990,1040,281,1194,788,612,1467,743,1412
424,964,1066,281,1191,860,559,1437,694,1394
425,846,1184,281,1106,1055,410,1438,644,1362
573,799,1170,342,906,1208,388,1438,636,1362
693,555,1373,383,610,1302,306,1437,641,1306
778,526,1402,383,459,1608,302,1427,641,1296
936,518,1397,390,443,1659,332,1424,637,1296
937,515,1380,410,438,1671,347,1262,637,1296
925,528,1336,454,437,1669,377,1107,643,1296
989,528,1336,454,437,1690,480,1112,642,1296
1032,528,1336,454,437,1719,495,1119,661,1150
1146,544,1336,446,445,1737,577,1143,657,1144
1162,545,1336,315,551,1758,717,1316,630,1106
1162,545,1316,335,551,1776,809,1323,567,1106
1289,545,1275,323,604,1779,883,1214,557,1088
1352,545,1275,322,605,1779,884,1217,541,1088
1460,668,1248,349,608,1778,882,1180,541,1090
1491,670,1180,418,608,1783,883,1209,541,1047
1493,670,931,667,426,1826,887,1049,541,1040
1533,658,882,728,394,1841,889,1079,541,1108
1533,608,896,763,395,1872,852,1040,541,1111
1452,690,896,763,357,1883,851,1127,520,1108
